0,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
1.57E-08,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
4.71E-08,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
1.10E-07,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
2.35E-07,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
4.87E-07,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
9.89E-07,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
1.99E-06,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
4.00E-06,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
8.02E-06,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
1.61E-05,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
3.21E-05,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
6.43E-05,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
0.000128549,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
0.000257113,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
0.000514242,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
0.001028499,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
0.002057014,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
0.004114043,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
0.008228102,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
0.016456218,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
0.032912455,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
0.065824926,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
0.131649867,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
0.263299733,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
0.526599526,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
1.053199053,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
2.106398106,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
4.212796211,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
6.319194317,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
10.53199005,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
14.74478626,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
23.17037964,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
27.3831749,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
35.80876541,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
44.23435974,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
52.65995026,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
61.08554459,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
69.51113892,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
77.93672943,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
86.36231995,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
94.78791046,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
103.2135086,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
111.6390991,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
120.0646896,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
128.4902802,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
145.3414612,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
162.1926575,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
179.0438385,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
195.8950195,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
229.5973969,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
263.2997437,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
297.0021362,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
364.4068604,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
431.811615,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
566.6210938,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
634.0258179,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
768.8352661,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
903.6447754,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
1173.263672,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
1442.88269,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
1982.120605,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
2521.358398,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
3060.596436,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
4139.072266,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
4500,54.36776352,52.56169128,50.88425446,49.3343811,47.86878967,46.49731445,45.20547867,43.97620773,42.81064987,41.70601273
